:START_ID,:END_ID,:TYPE
http://www.wikidata.org/entity/Q1134678,http://www.wikidata.org/entity/Q1402152,FOLLOWED_BY
http://www.wikidata.org/entity/Q734604,http://www.wikidata.org/entity/Q2517390,FOLLOWED_BY
http://www.wikidata.org/entity/Q647665,http://www.wikidata.org/entity/Q1213253,FOLLOWED_BY
http://www.wikidata.org/entity/Q316555,http://www.wikidata.org/entity/Q704732,FOLLOWED_BY
http://www.wikidata.org/entity/Q704732,http://www.wikidata.org/entity/Q699299,FOLLOWED_BY
http://www.wikidata.org/entity/Q3429263,http://www.wikidata.org/entity/Q159638,FOLLOWED_BY
http://www.wikidata.org/entity/Q255342,http://www.wikidata.org/entity/Q830208,FOLLOWED_BY
http://www.wikidata.org/entity/Q747940,http://www.wikidata.org/entity/Q1272441,FOLLOWED_BY
http://www.wikidata.org/entity/Q210756,http://www.wikidata.org/entity/Q909749,FOLLOWED_BY
http://www.wikidata.org/entity/Q610502,http://www.wikidata.org/entity/Q245227,FOLLOWED_BY
http://www.wikidata.org/entity/Q272860,http://www.wikidata.org/entity/Q1471230,FOLLOWED_BY
http://www.wikidata.org/entity/Q1089303,http://www.wikidata.org/entity/Q925421,FOLLOWED_BY
http://www.wikidata.org/entity/Q857211,http://www.wikidata.org/entity/Q663990,FOLLOWED_BY
http://www.wikidata.org/entity/Q216153,http://www.wikidata.org/entity/Q187266,FOLLOWED_BY
http://www.wikidata.org/entity/Q332368,http://www.wikidata.org/entity/Q272064,FOLLOWED_BY
http://www.wikidata.org/entity/Q1248429,http://www.wikidata.org/entity/Q589896,FOLLOWED_BY
http://www.wikidata.org/entity/Q1475765,http://www.wikidata.org/entity/Q1475462,FOLLOWED_BY
http://www.wikidata.org/entity/Q1475469,http://www.wikidata.org/entity/Q924756,FOLLOWED_BY
http://www.wikidata.org/entity/Q589896,http://www.wikidata.org/entity/Q610435,FOLLOWED_BY
http://www.wikidata.org/entity/Q610435,http://www.wikidata.org/entity/Q1475765,FOLLOWED_BY
http://www.wikidata.org/entity/Q245227,http://www.wikidata.org/entity/Q866358,FOLLOWED_BY
http://www.wikidata.org/entity/Q673198,http://www.wikidata.org/entity/Q388319,FOLLOWED_BY
http://www.wikidata.org/entity/Q502629,http://www.wikidata.org/entity/Q759420,FOLLOWED_BY
http://www.wikidata.org/entity/Q241504,http://www.wikidata.org/entity/Q387638,FOLLOWED_BY
http://www.wikidata.org/entity/Q244963,http://www.wikidata.org/entity/Q319783,FOLLOWED_BY
http://www.wikidata.org/entity/Q319783,http://www.wikidata.org/entity/Q392355,FOLLOWED_BY
http://www.wikidata.org/entity/Q392355,http://www.wikidata.org/entity/Q159870,FOLLOWED_BY
http://www.wikidata.org/entity/Q387638,http://www.wikidata.org/entity/Q82949,FOLLOWED_BY
http://www.wikidata.org/entity/Q1105463,http://www.wikidata.org/entity/Q1105466,FOLLOWED_BY
http://www.wikidata.org/entity/Q478366,http://www.wikidata.org/entity/Q241504,FOLLOWED_BY
http://www.wikidata.org/entity/Q1421476,http://www.wikidata.org/entity/Q930887,FOLLOWED_BY
http://www.wikidata.org/entity/Q1418251,http://www.wikidata.org/entity/Q1586077,FOLLOWED_BY
http://www.wikidata.org/entity/Q1586077,http://www.wikidata.org/entity/Q289127,FOLLOWED_BY
http://www.wikidata.org/entity/Q846679,http://www.wikidata.org/entity/Q1418251,FOLLOWED_BY
http://www.wikidata.org/entity/Q468700,http://www.wikidata.org/entity/Q468703,FOLLOWED_BY
http://www.wikidata.org/entity/Q1475462,http://www.wikidata.org/entity/Q1475469,FOLLOWED_BY
http://www.wikidata.org/entity/Q886597,http://www.wikidata.org/entity/Q334185,FOLLOWED_BY
http://www.wikidata.org/entity/Q1140745,http://www.wikidata.org/entity/Q1140744,FOLLOWED_BY
http://www.wikidata.org/entity/Q615254,http://www.wikidata.org/entity/Q1140745,FOLLOWED_BY
http://www.wikidata.org/entity/Q82949,http://www.wikidata.org/entity/Q724455,FOLLOWED_BY
http://www.wikidata.org/entity/Q908213,http://www.wikidata.org/entity/Q1079636,FOLLOWED_BY
http://www.wikidata.org/entity/Q469620,http://www.wikidata.org/entity/Q469639,FOLLOWED_BY
http://www.wikidata.org/entity/Q469639,http://www.wikidata.org/entity/Q469646,FOLLOWED_BY
http://www.wikidata.org/entity/Q59534,http://www.wikidata.org/entity/Q469620,FOLLOWED_BY
http://www.wikidata.org/entity/Q469646,http://www.wikidata.org/entity/Q469654,FOLLOWED_BY
http://www.wikidata.org/entity/Q1141746,http://www.wikidata.org/entity/Q1352085,FOLLOWED_BY
http://www.wikidata.org/entity/Q83495,http://www.wikidata.org/entity/Q189600,FOLLOWED_BY
http://www.wikidata.org/entity/Q202508,http://www.wikidata.org/entity/Q320461,FOLLOWED_BY
http://www.wikidata.org/entity/Q165713,http://www.wikidata.org/entity/Q181069,FOLLOWED_BY
http://www.wikidata.org/entity/Q1123006,http://www.wikidata.org/entity/Q328695,FOLLOWED_BY
http://www.wikidata.org/entity/Q267672,http://www.wikidata.org/entity/Q528095,FOLLOWED_BY
http://www.wikidata.org/entity/Q487978,http://www.wikidata.org/entity/Q498910,FOLLOWED_BY
http://www.wikidata.org/entity/Q213053,http://www.wikidata.org/entity/Q267672,FOLLOWED_BY
http://www.wikidata.org/entity/Q208696,http://www.wikidata.org/entity/Q30937,FOLLOWED_BY
http://www.wikidata.org/entity/Q220713,http://www.wikidata.org/entity/Q329127,FOLLOWED_BY
http://www.wikidata.org/entity/Q108745,http://www.wikidata.org/entity/Q492214,FOLLOWED_BY
http://www.wikidata.org/entity/Q644554,http://www.wikidata.org/entity/Q300842,FOLLOWED_BY
http://www.wikidata.org/entity/Q528095,http://www.wikidata.org/entity/Q1123006,FOLLOWED_BY
http://www.wikidata.org/entity/Q16403,http://www.wikidata.org/entity/Q25043,FOLLOWED_BY
http://www.wikidata.org/entity/Q497256,http://www.wikidata.org/entity/Q502303,FOLLOWED_BY
http://www.wikidata.org/entity/Q1219310,http://www.wikidata.org/entity/Q1538224,FOLLOWED_BY
http://www.wikidata.org/entity/Q1538224,http://www.wikidata.org/entity/Q1421476,FOLLOWED_BY
http://www.wikidata.org/entity/Q2075493,http://www.wikidata.org/entity/Q1305117,FOLLOWED_BY
http://www.wikidata.org/entity/Q640547,http://www.wikidata.org/entity/Q225958,FOLLOWED_BY
http://www.wikidata.org/entity/Q1199513,http://www.wikidata.org/entity/Q1549966,FOLLOWED_BY
http://www.wikidata.org/entity/Q612740,http://www.wikidata.org/entity/Q536139,FOLLOWED_BY
http://www.wikidata.org/entity/Q102754,http://www.wikidata.org/entity/Q106571,FOLLOWED_BY
